Survived,Pclass,Sex,Age,SibSp,Parch,Fare,FamilySize,Embarked_Q,Embarked_S,Title_Miss,Title_Mr,Title_Mrs,Title_Officer,Title_Royalty
0,3,0,-0.10463740114712752,0,0,-0.4918744606632361,0,0,1,0,1,0,0,0
0,3,0,1.0481102486722402,0,0,-0.4863374216869257,0,0,1,0,1,0,0,0
1,1,1,-0.10463740114712752,1,0,0.39858208016340624,1,0,1,0,0,1,0,0
1,2,1,0.8175607187083667,1,1,0.13683114673782454,2,0,1,0,0,1,0,0
0,1,0,0.12591212881674602,1,0,0.39858208016340624,1,0,1,0,1,0,0,0
0,2,0,3.123056018347102,0,0,-0.43700743807979686,0,0,1,0,1,0,0,0
1,2,0,0.12591212881674602,0,0,-0.3866707201133388,0,0,1,0,1,0,0,0
0,2,0,-0.10463740114712752,0,0,-0.6484216535389205,0,0,1,0,1,0,0,0
0,3,0,-0.8731358343600393,0,0,-0.4918744606632361,0,0,1,0,1,0,0,0
0,3,0,-0.37361185277164666,0,0,-0.4863374216869257,0,0,1,0,1,0,0,0
1,3,1,-0.8731358343600393,0,0,-0.45026210265472455,0,0,1,1,0,0,0,0
0,3,1,1.0481102486722402,1,6,0.2958951755118318,7,0,1,0,0,1,0,0
1,1,0,0.5101613454232019,0,1,9.667166525013505,1,0,0,0,1,0,0,0
0,3,1,-0.10463740114712752,0,0,-0.48457563655809965,0,1,0,1,0,0,0,0
1,1,0,-0.1814872444684187,0,0,0.8964967865378598,0,0,0,0,1,0,0,0
0,3,0,-0.719436147717457,0,0,-0.4626791642426904,0,0,1,0,1,0,0,0
0,3,0,-1.180535207645204,5,2,0.2958951755118318,7,0,1,0,1,0,0,0
0,2,0,2.3545575851341902,1,1,0.13683114673782454,2,0,1,0,1,0,0,0
0,2,0,-0.33518693111100106,1,2,0.18876253192945994,3,0,0,0,1,0,0,0
0,3,0,-1.180535207645204,4,1,0.1506737441786005,5,0,1,0,1,0,0,0
0,3,0,-0.7962859910387481,0,0,-0.44363577710162005,0,0,1,0,1,0,0,0
0,3,0,-0.8731358343600393,0,0,-0.49145565916975514,0,0,1,0,1,0,0,0
1,1,1,-1.1036853643239128,0,1,3.6067927997556075,1,0,1,1,0,0,0,0
1,1,0,0.12591212881674602,1,0,0.49925551609632224,1,0,1,0,1,0,0,0
1,3,1,-1.949033640858116,0,1,-0.37828059596268965,1,0,0,1,0,0,0,0
1,3,0,-0.10463740114712752,0,0,0.48910360681684706,0,0,1,0,1,0,0,0
0,3,0,-0.33518693111100106,0,0,-0.5029485386158568,0,0,0,0,1,0,0,0
0,1,0,2.3545575851341902,0,0,-0.11384570873513637,0,0,1,0,0,0,1,0
0,2,0,1.7397588385638607,0,0,-0.3766033765200472,0,0,1,0,1,0,0,0
0,3,0,1.1249600919935314,0,0,-0.4863374216869257,0,0,1,0,1,0,0,0
1,3,1,-0.10463740114712752,0,0,-0.49271407711891657,0,1,0,1,0,0,0,0
0,1,0,1.5092093085999871,1,1,1.5841789061771412,2,0,0,0,1,0,0,0
0,3,0,0.9712604053509489,0,0,-0.494391296561559,0,0,1,0,1,0,0,0
1,1,1,-0.8731358343600393,1,0,3.9327230485884233,1,0,0,0,0,1,0,0
1,1,0,0.4333115021019107,0,0,-0.11913106412161445,0,0,1,0,1,0,0,0
0,3,1,-0.8731358343600393,0,1,-0.3573908580066095,1,0,0,1,0,0,0,0
0,3,0,-0.33518693111100106,0,0,-0.4925449457465493,0,1,0,0,1,0,0,0
0,3,0,-0.2583370877897099,1,0,-0.4902797934380587,1,0,1,0,1,0,0,0
0,2,0,0.7407108753870755,0,0,-0.12491978668775715,0,0,1,0,1,0,0,0
1,2,1,1.2018099353148226,0,0,-0.3766033765200472,0,0,1,0,0,1,0,0
1,1,0,0.9712604053509489,0,0,-0.11913106412161445,0,0,1,0,1,0,0,0
1,1,1,-0.5657364610748746,0,0,2.4029901895877646,0,0,1,1,0,0,0,0
1,3,0,-0.10463740114712752,1,1,-0.3414522396297103,2,0,0,0,0,0,0,0
1,1,1,-0.41203677443229225,0,0,0.3483299278831318,0,0,0,1,0,0,0,0
0,1,0,-0.10463740114712752,0,0,-0.11384570873513637,0,0,1,0,1,0,0,0
1,1,0,1.432359465278696,1,0,0.39858208016340624,1,0,1,0,1,0,0,0
0,3,0,-0.027787557825836348,0,0,-0.457478374542396,0,0,1,0,1,0,0,0
0,2,0,1.7397588385638607,0,0,-0.3866707201133388,0,0,1,0,1,0,0,0
0,3,0,-0.7962859910387481,0,0,-0.494391296561559,0,0,1,0,1,0,0,0
1,1,1,0.6638610320657843,0,0,3.9327230485884233,0,0,0,1,0,0,0,0
1,2,1,-0.1814872444684187,0,0,-0.43700743807979686,0,0,1,1,0,0,0,0
0,3,0,-0.10463740114712752,0,0,-0.3363340021468808,0,1,0,0,1,0,0,0
0,3,0,0.27961181545932834,0,0,-0.4918744606632361,0,0,1,0,1,0,0,0
1,2,1,-1.7953339542155335,0,1,0.016023023618325298,1,0,1,1,0,0,0,0
0,3,0,-0.9499856776813305,1,0,-0.5063875431873253,1,0,1,0,1,0,0,0
0,2,0,0.35646165878061953,0,0,-0.3866707201133388,0,0,1,0,1,0,0,0
0,2,0,1.5860591519212783,0,0,-0.3866707201133388,0,0,1,0,1,0,0,0
1,1,0,-0.1814872444684187,1,0,0.4207302360686478,1,0,1,0,1,0,0,0
0,3,0,-0.719436147717457,0,0,-0.47400492578514347,0,0,1,0,1,0,0,0
1,2,1,0.04906228549545483,3,0,-0.22559322262067316,3,0,1,0,0,1,0,0
1,3,1,-0.10463740114712752,0,0,-0.4926295114327329,0,1,0,1,0,0,0,0
0,2,0,-0.33518693111100106,1,0,-0.12491978668775715,1,0,1,0,1,0,0,0
0,3,1,-0.33518693111100106,1,0,-0.4888542575852486,1,0,1,1,0,0,0,0
1,1,1,-0.027787557825836348,0,0,3.6067927997556075,0,0,1,1,0,0,0,0
0,3,0,-1.4110847376090776,0,0,-0.2701412180209885,0,0,0,0,1,0,0,0
0,2,0,-0.10463740114712752,0,0,-0.6484216535389205,0,0,1,0,1,0,0,0
0,2,0,-0.48888661775358344,0,0,-0.3866707201133388,0,0,1,0,1,0,0,0
0,2,0,-0.48888661775358344,0,0,-0.3866707201133388,0,0,1,0,1,0,0,0
0,3,0,-0.06621247948648194,0,0,-0.32425318983493084,0,0,1,0,1,0,0,0
0,3,1,1.432359465278696,1,3,0.04370821849987721,4,0,1,0,0,1,0,0
1,1,0,0.4333115021019107,0,0,9.667166525013505,0,0,0,0,1,0,0,0
0,3,0,-0.10463740114712752,0,0,-0.4894421904510968,0,0,1,0,1,0,0,0
0,3,0,-0.10463740114712752,0,0,-0.4894421904510968,0,0,1,0,1,0,0,0
1,1,0,-0.10463740114712752,0,0,-0.04438103794142432,0,0,1,0,1,0,0,0
0,1,0,0.5101613454232019,1,0,0.9391984311231651,1,0,1,0,1,0,0,0
1,1,1,-0.6425863043961658,2,2,4.634416897040849,4,0,0,1,0,0,0,0
0,3,0,-0.41203677443229225,1,0,-0.32425318983493084,1,0,1,0,1,0,0,0
1,3,0,0.12591212881674602,0,0,-0.4888542575852486,0,0,1,0,1,0,0,0
0,1,0,3.123056018347102,1,1,0.7811411367084872,2,0,1,0,0,0,1,0
0,3,0,-1.0268355210026217,1,1,-0.24069423801061057,2,0,1,0,1,0,0,0
1,2,1,0.04906228549545483,0,0,-0.3866707201133388,0,0,1,1,0,0,0,0
0,1,0,-0.7962859910387481,1,0,0.4207302360686478,1,0,1,0,1,0,0,0
0,3,0,0.12591212881674602,0,0,-0.49237782784290063,0,1,0,0,1,0,0,0
1,2,1,-1.949033640858116,1,1,-0.18532384824750675,2,0,1,1,0,0,0,0
1,3,0,-1.7953339542155335,0,1,-0.397241430886295,1,0,1,0,0,0,0,0
0,3,0,0.27961181545932834,0,0,-0.45714212526638004,0,0,1,0,1,0,0,0
0,3,0,-0.48888661775358344,0,0,-0.4894421904510968,0,0,1,0,1,0,0,0
1,2,1,1.432359465278696,1,2,0.6603330135889879,3,0,1,0,0,1,0,0
1,2,0,-2.204943619118015,1,1,-0.35646868933346404,2,0,1,0,0,0,0,0
0,3,0,-0.10463740114712752,0,0,-0.49145565916975514,0,0,1,0,1,0,0,0
0,2,0,-0.8731358343600393,0,0,-0.41687275089321363,0,0,1,0,1,0,0,0
0,3,0,0.35646165878061953,0,0,-0.4863374216869257,0,0,1,0,1,0,0,0
1,1,1,0.27961181545932834,0,0,1.093228788100527,0,0,1,0,0,0,0,0
0,3,0,-0.10463740114712752,0,0,-0.35646868933346404,0,0,1,0,1,0,0,0
0,3,0,0.8944105620296577,0,0,-0.5049620073345151,0,0,1,0,1,0,0,0
1,3,0,-0.719436147717457,0,0,-0.5028639729296732,0,0,0,0,1,0,0,0
1,1,1,0.5101613454232019,1,2,1.7677408088510642,3,0,1,0,0,1,0,0
0,3,0,-1.0268355210026217,0,0,-0.4918744606632361,0,0,1,0,1,0,0,0
1,1,1,1.6629089952425695,1,0,0.921244330558889,1,0,1,0,0,1,0,0
0,1,0,-0.10463740114712752,0,0,0.1489119590497745,0,0,0,0,0,0,1,0
0,3,1,0.08748720715610042,0,0,-0.49237782784290063,0,1,0,1,0,0,0,0
0,3,0,-0.10463740114712752,1,0,-0.1621689579829361,1,1,0,0,1,0,0,0
0,3,0,0.20276197213803718,0,0,-0.4800453319411184,0,0,1,0,1,0,0,0
0,3,0,-0.41203677443229225,0,0,-0.45714212526638004,0,0,1,0,1,0,0,0
0,3,0,1.432359465278696,0,0,-0.4902797934380587,0,0,1,0,1,0,0,0
0,2,1,2.1240080551703167,0,0,-0.43700743807979686,0,0,1,0,0,1,0,0
0,3,0,-0.10463740114712752,0,0,-0.5029485386158568,0,0,0,0,1,0,0,0
1,2,1,1.893458525206443,1,3,-0.18532384824750675,4,0,1,0,0,1,0,0
0,3,0,-0.8731358343600393,0,0,-0.49237782784290063,0,0,1,0,1,0,0,0
0,3,0,-0.10463740114712752,0,0,-0.49237782784290063,0,1,0,0,1,0,0,0
1,3,1,-1.8721837975368247,0,0,-0.397241430886295,0,0,1,1,0,0,0,0
0,3,0,-0.10463740114712752,0,0,-0.4926295114327329,0,1,0,0,1,0,0,0
1,1,1,1.0481102486722402,0,1,3.6067927997556075,1,0,1,0,0,1,0,0
1,3,1,-1.2573850509664952,0,0,-0.5028639729296732,0,0,0,1,0,0,0,0
1,1,1,-0.9499856776813305,1,0,0.49925551609632224,1,0,1,0,0,1,0,0
0,1,0,-0.027787557825836348,0,0,-0.04438103794142432,0,0,1,0,1,0,0,0
0,3,0,-0.10463740114712752,1,2,-0.17626323901354432,3,0,1,0,1,0,0,0
0,3,0,-0.33518693111100106,0,0,-0.5064721088735089,0,0,1,0,1,0,0,0
0,3,0,-0.33518693111100106,0,0,-0.5024451714361923,0,0,1,0,1,0,0,0
1,3,1,-0.8731358343600393,0,0,-0.4974960653257301,0,0,1,1,0,0,0,0
0,3,0,-1.6416342675729512,4,1,-0.06199888922968463,5,1,0,0,0,0,0,0
1,3,0,-2.1795831708219895,1,2,-0.23415046467497105,3,0,1,0,0,0,0,0
0,1,0,1.2786597786361138,0,0,0.9462455716384695,0,0,0,0,1,0,0,0
0,3,0,-0.10463740114712752,0,0,-0.49237782784290063,0,1,0,0,1,0,0,0
0,2,0,-1.0268355210026217,0,0,-0.12491978668775715,0,0,1,0,1,0,0,0
0,3,1,-0.10463740114712752,8,2,0.7519458402879414,10,0,1,1,0,0,0,0
0,1,0,-0.10463740114712752,0,0,-0.030371322596999754,0,0,0,0,1,0,0,0
0,3,0,-0.33518693111100106,0,0,-0.4894421904510968,0,0,1,0,1,0,0,0
0,2,0,0.7407108753870755,0,0,-0.3866707201133388,0,0,1,0,1,0,0,0
1,1,1,1.5092093085999871,0,0,-0.1263453225405672,0,0,1,0,0,0,1,0
1,3,1,0.12591212881674602,0,0,-0.4735861242916626,0,0,1,0,0,1,0,0
0,3,0,0.04906228549545483,0,0,-0.5028639729296732,0,0,0,0,1,0,0,0
0,3,1,0.04906228549545483,1,1,-0.1621689579829361,2,0,1,0,0,1,0,0
0,2,0,0.35646165878061953,0,0,-0.3866707201133388,0,0,1,0,1,0,0,0
1,2,1,0.12591212881674602,1,1,-0.11988611489111134,2,0,1,0,0,1,0,0
1,1,0,-1.4110847376090776,1,2,1.7677408088510642,3,0,1,0,0,0,0,0
1,3,0,-2.224156079948338,0,1,-0.47694056317694733,1,0,0,0,0,0,0,0
1,3,0,-0.1814872444684187,0,0,-0.5079822104125026,0,0,1,0,1,0,0,0
0,3,0,0.12591212881674602,0,0,-0.4918744606632361,0,0,1,0,1,0,0,0
0,1,0,0.7407108753870755,0,0,-0.6484216535389205,0,0,1,0,1,0,0,0
0,3,1,-0.8731358343600393,0,0,-0.4918744606632361,0,0,1,1,0,0,0,0
0,2,0,0.7407108753870755,0,0,-0.3866707201133388,0,0,1,0,1,0,0,0
1,1,1,0.27961181545932834,1,0,0.4207302360686478,1,0,1,0,0,1,0,0
0,3,0,-0.2583370877897099,0,0,-0.4896093083547455,0,0,1,0,1,0,0,0
0,3,0,0.7407108753870755,0,0,-0.1621689579829361,0,0,1,0,1,0,0,0
0,2,0,0.4333115021019107,0,0,-0.43700743807979686,0,0,1,0,1,0,0,0
0,3,1,-1.7953339542155335,4,2,-0.01870931177853076,6,0,1,1,0,0,0,0
0,3,0,0.08748720715610042,0,0,-0.4863374216869257,0,0,1,0,1,0,0,0
0,1,0,-0.10463740114712752,0,0,-0.6484216535389205,0,0,1,0,1,0,0,0
0,3,1,-0.48888661775358344,0,0,-0.4888542575852486,0,0,1,1,0,0,0,0
0,2,0,0.12591212881674602,1,1,0.09664633805084172,2,0,0,0,1,0,0,0
0,3,0,1.0481102486722402,0,0,-0.5185529211854588,0,0,1,0,1,0,0,0
0,3,0,-1.4879345809303688,3,2,-0.08666388103324908,5,0,1,0,0,0,0,0
1,1,1,1.7397588385638607,1,1,1.2341715984066093,2,0,1,0,0,1,0,0
1,3,0,-0.1814872444684187,0,0,-0.47400492578514347,0,0,1,0,1,0,0,0
0,1,0,0.6638610320657843,0,0,-0.6484216535389205,0,0,1,0,0,0,0,1
1,3,1,-0.1814872444684187,0,1,-0.397241430886295,1,0,1,0,0,1,0,0
0,3,0,-2.1027333275006983,4,1,0.1506737441786005,5,0,1,0,0,0,0,0
0,3,0,-0.10463740114712752,0,0,-0.5084855775921673,0,1,0,0,1,0,0,0
0,3,0,-0.10463740114712752,0,0,0.48910360681684706,0,0,1,0,1,0,0,0
1,2,0,-2.1795831708219895,0,2,0.09664633805084172,2,0,0,0,0,0,0,0
1,3,0,-0.10463740114712752,0,0,-0.49237782784290063,0,1,0,0,1,0,0,0
1,1,1,2.5082572717767726,0,0,0.962353321387736,0,0,1,0,0,1,0,0
1,3,1,-1.1036853643239128,1,0,-0.3573908580066095,1,0,0,0,0,1,0,0
1,2,0,-2.192647644186609,1,1,-0.2708962687904854,2,0,1,0,0,0,0,0
0,3,0,-0.10463740114712752,0,0,-0.5028639729296732,0,0,0,0,1,0,0,0
0,3,0,-0.48888661775358344,0,0,-0.4902797934380587,0,0,1,0,1,0,0,0
0,3,0,-0.8731358343600393,0,0,-0.48130374989027985,0,0,1,0,1,0,0,0
1,1,1,0.7407108753870755,1,1,1.0259447039291216,2,0,0,1,0,0,0,0
0,3,0,-0.6425863043961658,0,0,-0.47400492578514347,0,0,1,0,1,0,0,0
0,3,0,-0.10463740114712752,0,0,-0.4863374216869257,0,0,1,0,1,0,0,0
1,3,0,0.20276197213803718,0,0,0.48910360681684706,0,0,1,0,1,0,0,0
1,1,0,-0.10463740114712752,0,0,-0.05042144409739929,0,0,0,0,1,0,0,0
0,3,0,-0.719436147717457,0,0,-0.4888542575852486,0,0,1,0,1,0,0,0
0,2,0,-1.0268355210026217,0,0,-0.43700743807979686,0,0,1,0,1,0,0,0
1,1,1,0.04906228549545483,0,0,-0.024246350754841113,0,0,0,1,0,0,0,0
0,3,0,0.3948865804412651,0,0,-0.5188046047752911,0,0,0,0,1,0,0,0
0,3,0,-0.9499856776813305,0,0,-0.47400492578514347,0,0,1,0,1,0,0,0
0,3,0,0.9712604053509489,0,0,-0.49640476528021726,0,0,1,0,1,0,0,0
0,3,0,-0.10463740114712752,8,2,0.7519458402879414,10,0,1,0,1,0,0,0
0,3,0,0.4333115021019107,0,0,-0.4894421904510968,0,0,0,0,1,0,0,0
0,2,0,-0.10463740114712752,0,1,0.016023023618325298,1,0,1,0,0,0,1,0
1,1,1,-0.10463740114712752,1,0,1.145663540471827,1,0,0,0,0,1,0,0
0,3,0,-1.949033640858116,4,2,-0.01870931177853076,6,0,1,0,0,0,0,0
0,3,0,3.430455391632267,0,0,-0.4918744606632361,0,0,1,0,1,0,0,0
0,3,1,-1.56478442425166,1,1,-0.3414522396297103,2,0,0,1,0,0,0,0
1,1,1,-1.0268355210026217,0,1,0.14488502161245778,1,0,1,1,0,0,0,0
0,2,1,1.1249600919935314,1,0,-0.12491978668775715,1,0,1,0,0,1,0,0
1,3,1,-0.8731358343600393,0,1,-0.4601623283443675,1,0,1,0,0,1,0,0
1,1,1,1.2018099353148226,1,1,2.671117778445337,2,0,1,0,0,1,0,0
1,1,0,1.6629089952425695,0,0,-0.11384570873513637,0,0,1,0,1,0,0,0
1,3,1,-0.41203677443229225,0,3,-0.26066180729354516,3,0,0,0,0,1,0,0
0,3,0,-0.10463740114712752,0,0,-0.5028639729296732,0,0,0,0,1,0,0,0
0,3,0,0.8944105620296577,2,0,-0.36435544630444866,2,0,1,0,1,0,0,0
0,2,0,-0.6425863043961658,1,0,-0.41687275089321363,1,0,1,0,1,0,0,0
1,1,1,1.432359465278696,0,0,-0.1263453225405672,0,0,1,0,0,1,0,0
0,3,1,-0.10463740114712752,8,2,0.7519458402879414,10,0,1,1,0,0,0,0
0,2,0,-0.41203677443229225,0,0,-0.3866707201133388,0,0,1,0,1,0,0,0
1,2,1,0.9712604053509489,0,0,-0.3866707201133388,0,0,1,0,0,1,0,0
1,2,1,-0.1814872444684187,1,0,-0.3693891181010945,1,0,0,1,0,0,0,0
0,1,0,0.12591212881674602,0,0,0.3682954836973478,0,0,1,0,1,0,0,0
0,3,0,-0.10463740114712752,0,0,-0.45714212526638004,0,0,1,0,1,0,0,0
1,3,0,-1.949033640858116,1,1,-0.4242561406845337,2,0,1,0,0,0,0,0
0,3,0,-0.2583370877897099,0,0,-0.4894421904510968,0,0,1,0,1,0,0,0
1,1,1,1.3555096219574048,1,1,0.40974072380221066,2,0,1,0,0,1,0,0
0,1,0,0.27961181545932834,0,0,-0.5477482176060045,0,0,1,0,1,0,0,0
0,3,0,1.3555096219574048,0,0,-0.46720946885967163,0,0,1,0,1,0,0,0
1,2,1,-0.10463740114712752,1,0,-0.16518916106092355,1,0,0,0,0,1,0,0
1,3,1,-1.1036853643239128,0,0,-0.5029485386158568,0,0,0,1,0,0,0,0
0,3,0,-0.719436147717457,0,0,-0.45017955043725955,0,0,1,0,1,0,0,0
0,3,0,-0.7962859910387481,0,0,-0.4894421904510968,0,0,1,0,1,0,0,0
0,3,0,-0.10463740114712752,0,0,-0.4894421904510968,0,0,1,0,1,0,0,0
1,1,1,2.0471582118490255,0,1,1.0259447039291216,1,0,0,0,0,1,0,0
1,2,1,-0.33518693111100106,0,1,-0.12491978668775715,1,0,1,0,0,1,0,0
0,3,0,0.27961181545932834,0,0,-0.4894421904510968,0,0,1,0,1,0,0,0
0,3,1,-0.5657364610748746,0,0,-0.4366711888037809,0,0,1,1,0,0,0,0
0,2,0,-0.10463740114712752,0,0,-0.43700743807979686,0,0,1,0,1,0,0,0
0,3,0,-0.33518693111100106,0,0,-0.5064721088735089,0,0,1,0,1,0,0,0
0,3,1,0.7407108753870755,0,5,-0.06199888922968463,5,1,0,0,0,1,0,0
0,2,0,-0.1814872444684187,0,0,-0.3866707201133388,0,0,1,0,0,0,1,0
1,1,1,-0.7962859910387481,0,0,-0.04438103794142432,0,0,1,1,0,0,0,0
0,3,1,-0.10463740114712752,1,2,-0.17626323901354432,3,0,1,1,0,0,0,0
1,1,0,-0.2583370877897099,0,0,-0.04438103794142432,0,0,0,0,1,0,0,0
0,3,0,0.20276197213803718,0,0,-0.49237782784290063,0,1,0,0,1,0,0,0
